id,name,description,price,image,category,requiresPrescription,stock,salt,manufacturer,mrp,discount,isOTC
"prod_98","Pantocid 250mg Batch 98","Pantocid 250mg Batch 98 contains Metformin. Premium quality medicine.",636,"https://images.unsplash.com/photo-1584308666744-24d59b298f0d?auto=format&fit=crop&w=200&q=80","Antibiotics",true,100,"Metformin","Swastik Pharma Labs",763,11,false
"prod_99","Brufen 250mg Batch 99","Brufen 250mg Batch 99 contains Sitagliptin. Premium quality medicine.",708,"https://images.unsplash.com/photo-1584308666744-24d59b298f0d?auto=format&fit=crop&w=200&q=80","General",false,100,"Sitagliptin","Swastik Pharma Labs",849,14,true
"prod_100","Zyrtec 500mg Batch 100","Zyrtec 500mg Batch 100 contains Sitagliptin. Premium quality medicine.",350,"https://images.unsplash.com/photo-1584308666744-24d59b298f0d?auto=format&fit=crop&w=200&q=80","General",false,100,"Sitagliptin","Swastik Pharma Labs",420,16,true
"prod_101","Pantocid 10mg Batch 101","Pantocid 10mg Batch 101 contains Amoxicillin. Premium quality medicine.",772,"https://images.unsplash.com/photo-1584308666744-24d59b298f0d?auto=format&fit=crop&w=200&q=80","Pain Relief",false,100,"Amoxicillin","Swastik Pharma Labs",926,23,true
"prod_102","Cetzine 40mg Batch 102","Cetzine 40mg Batch 102 contains Ibuprofen. Premium quality medicine.",439,"https://images.unsplash.com/photo-1584308666744-24d59b298f0d?auto=format&fit=crop&w=200&q=80","Diabetes",true,100,"Ibuprofen","Swastik Pharma Labs",526,3,false
"prod_103","Pantocid 400mg Batch 103","Pantocid 400mg Batch 103 contains Paracetamol. Premium quality medicine.",321,"https://images.unsplash.com/photo-1584308666744-24d59b298f0d?auto=format&fit=crop&w=200&q=80","Pain Relief",false,100,"Paracetamol","Swastik Pharma Labs",385,13,true
"prod_104","Dynapar 400mg Batch 104","Dynapar 400mg Batch 104 contains Diclofenac. Premium quality medicine.",262,"https://images.unsplash.com/photo-1584308666744-24d59b298f0d?auto=format&fit=crop&w=200&q=80","Antibiotics",true,100,"Diclofenac","Swastik Pharma Labs",314,24,false
"prod_105","Dynapar 10mg Batch 105","Dynapar 10mg Batch 105 contains Amoxicillin. Premium quality medicine.",625,"https://images.unsplash.com/photo-1584308666744-24d59b298f0d?auto=format&fit=crop&w=200&q=80","Supplements",false,100,"Amoxicillin","Swastik Pharma Labs",750,15,true
"prod_106","Combiflam 20mg Batch 106","Combiflam 20mg Batch 106 contains Dapagliflozin. Premium quality medicine.",610,"https://images.unsplash.com/photo-1584308666744-24d59b298f0d?auto=format&fit=crop&w=200&q=80","Supplements",false,100,"Dapagliflozin","Swastik Pharma Labs",732,0,true
"prod_107","Hifenac 10mg Batch 107","Hifenac 10mg Batch 107 contains Ibuprofen. Premium quality medicine.",386,"https://images.unsplash.com/photo-1584308666744-24d59b298f0d?auto=format&fit=crop&w=200&q=80","Supplements",false,100,"Ibuprofen","Swastik Pharma Labs",463,2,true
"prod_108","Zyrtec 500mg Batch 108","Zyrtec 500mg Batch 108 contains Sitagliptin. Premium quality medicine.",492,"https://images.unsplash.com/photo-1584308666744-24d59b298f0d?auto=format&fit=crop&w=200&q=80","Antibiotics",true,100,"Sitagliptin","Swastik Pharma Labs",590,14,false
"prod_109","Dolo 100mg Batch 109","Dolo 100mg Batch 109 contains Sitagliptin. Premium quality medicine.",786,"https://images.unsplash.com/photo-1584308666744-24d59b298f0d?auto=format&fit=crop&w=200&q=80","Pain Relief",false,100,"Sitagliptin","Swastik Pharma Labs",943,6,true
"prod_110","Voveran 650mg Batch 110","Voveran 650mg Batch 110 contains Amoxicillin. Premium quality medicine.",40,"https://images.unsplash.com/photo-1584308666744-24d59b298f0d?auto=format&fit=crop&w=200&q=80","General",false,100,"Amoxicillin","Swastik Pharma Labs",48,9,true
"prod_111","Dynapar 20mg Batch 111","Dynapar 20mg Batch 111 contains Pantoprazole. Premium quality medicine.",690,"https://images.unsplash.com/photo-1584308666744-24d59b298f0d?auto=format&fit=crop&w=200&q=80","Pain Relief",false,100,"Pantoprazole","Swastik Pharma Labs",828,8,true
"prod_112","Hifenac 20mg Batch 112","Hifenac 20mg Batch 112 contains Metformin. Premium quality medicine.",667,"https://images.unsplash.com/photo-1584308666744-24d59b298f0d?auto=format&fit=crop&w=200&q=80","General",false,100,"Metformin","Swastik Pharma Labs",800,23,true
"prod_113","Pan 500mg Batch 113","Pan 500mg Batch 113 contains Glimepiride. Premium quality medicine.",386,"https://images.unsplash.com/photo-1584308666744-24d59b298f0d?auto=format&fit=crop&w=200&q=80","Pain Relief",false,100,"Glimepiride","Swastik Pharma Labs",463,16,true
"prod_114","Pantocid 200mg Batch 114","Pantocid 200mg Batch 114 contains Diclofenac. Premium quality medicine.",697,"https://images.unsplash.com/photo-1584308666744-24d59b298f0d?auto=format&fit=crop&w=200&q=80","General",false,100,"Diclofenac","Swastik Pharma Labs",836,4,true
"prod_115","Brufen 250mg Batch 115","Brufen 250mg Batch 115 contains Azithromycin. Premium quality medicine.",780,"https://images.unsplash.com/photo-1584308666744-24d59b298f0d?auto=format&fit=crop&w=200&q=80","Supplements",false,100,"Azithromycin","Swastik Pharma Labs",936,5,true
"prod_116","Cetzine 100mg Batch 116","Cetzine 100mg Batch 116 contains Diclofenac. Premium quality medicine.",776,"https://images.unsplash.com/photo-1584308666744-24d59b298f0d?auto=format&fit=crop&w=200&q=80","Diabetes",true,100,"Diclofenac","Swastik Pharma Labs",931,17,false
"prod_117","Voveran 100mg Batch 117","Voveran 100mg Batch 117 contains Sitagliptin. Premium quality medicine.",40,"https://images.unsplash.com/photo-1584308666744-24d59b298f0d?auto=format&fit=crop&w=200&q=80","Diabetes",true,100,"Sitagliptin","Swastik Pharma Labs",48,10,false
"prod_118","Zerodol 650mg Batch 118","Zerodol 650mg Batch 118 contains Diclofenac. Premium quality medicine.",311,"https://images.unsplash.com/photo-1584308666744-24d59b298f0d?auto=format&fit=crop&w=200&q=80","Pain Relief",false,100,"Diclofenac","Swastik Pharma Labs",373,2,true
"prod_119","Voveran 250mg Batch 119","Voveran 250mg Batch 119 contains Metformin. Premium quality medicine.",459,"https://images.unsplash.com/photo-1584308666744-24d59b298f0d?auto=format&fit=crop&w=200&q=80","Pain Relief",false,100,"Metformin","Swastik Pharma Labs",550,5,true
"prod_120","Hifenac 100mg Batch 120","Hifenac 100mg Batch 120 contains Ibuprofen. Premium quality medicine.",515,"https://images.unsplash.com/photo-1584308666744-24d59b298f0d?auto=format&fit=crop&w=200&q=80","Antibiotics",true,100,"Ibuprofen","Swastik Pharma Labs",618,9,false
"prod_121","Zerodol 500mg Batch 121","Zerodol 500mg Batch 121 contains Azithromycin. Premium quality medicine.",383,"https://images.unsplash.com/photo-1584308666744-24d59b298f0d?auto=format&fit=crop&w=200&q=80","General",false,100,"Azithromycin","Swastik Pharma Labs",459,20,true
"prod_122","Combiflam 500mg Batch 122","Combiflam 500mg Batch 122 contains Pantoprazole. Premium quality medicine.",398,"https://images.unsplash.com/photo-1584308666744-24d59b298f0d?auto=format&fit=crop&w=200&q=80","Pain Relief",false,100,"Pantoprazole","Swastik Pharma Labs",477,0,true
"prod_123","Okacet 100mg Batch 123","Okacet 100mg Batch 123 contains Diclofenac. Premium quality medicine.",619,"https://images.unsplash.com/photo-1584308666744-24d59b298f0d?auto=format&fit=crop&w=200&q=80","Pain Relief",false,100,"Diclofenac","Swastik Pharma Labs",742,6,true
"prod_124","Okacet 250mg Batch 124","Okacet 250mg Batch 124 contains Amoxicillin. Premium quality medicine.",535,"https://images.unsplash.com/photo-1584308666744-24d59b298f0d?auto=format&fit=crop&w=200&q=80","Supplements",false,100,"Amoxicillin","Swastik Pharma Labs",642,5,true
"prod_125","Combiflam 500mg Batch 125","Combiflam 500mg Batch 125 contains Diclofenac. Premium quality medicine.",393,"https://images.unsplash.com/photo-1584308666744-24d59b298f0d?auto=format&fit=crop&w=200&q=80","General",false,100,"Diclofenac","Swastik Pharma Labs",471,11,true
"prod_126","Zyrtec 650mg Batch 126","Zyrtec 650mg Batch 126 contains Amoxicillin. Premium quality medicine.",819,"https://images.unsplash.com/photo-1584308666744-24d59b298f0d?auto=format&fit=crop&w=200&q=80","Antibiotics",true,100,"Amoxicillin","Swastik Pharma Labs",982,9,false
"prod_127","Voveran 100mg Batch 127","Voveran 100mg Batch 127 contains Sitagliptin. Premium quality medicine.",394,"https://images.unsplash.com/photo-1584308666744-24d59b298f0d?auto=format&fit=crop&w=200&q=80","Diabetes",true,100,"Sitagliptin","Swastik Pharma Labs",472,8,false
"prod_128","Okacet 250mg Batch 128","Okacet 250mg Batch 128 contains Paracetamol. Premium quality medicine.",55,"https://images.unsplash.com/photo-1584308666744-24d59b298f0d?auto=format&fit=crop&w=200&q=80","Supplements",false,100,"Paracetamol","Swastik Pharma Labs",66,17,true
"prod_129","Acenac 100mg Batch 129","Acenac 100mg Batch 129 contains Diclofenac. Premium quality medicine.",680,"https://images.unsplash.com/photo-1584308666744-24d59b298f0d?auto=format&fit=crop&w=200&q=80","Pain Relief",false,100,"Diclofenac","Swastik Pharma Labs",816,14,true
"prod_130","Pan 20mg Batch 130","Pan 20mg Batch 130 contains Metformin. Premium quality medicine.",786,"https://images.unsplash.com/photo-1584308666744-24d59b298f0d?auto=format&fit=crop&w=200&q=80","Antibiotics",true,100,"Metformin","Swastik Pharma Labs",943,21,false
"prod_131","Crocin 10mg Batch 131","Crocin 10mg Batch 131 contains Sitagliptin. Premium quality medicine.",339,"https://images.unsplash.com/photo-1584308666744-24d59b298f0d?auto=format&fit=crop&w=200&q=80","Supplements",false,100,"Sitagliptin","Swastik Pharma Labs",406,14,true
"prod_132","Dynapar 10mg Batch 132","Dynapar 10mg Batch 132 contains Paracetamol. Premium quality medicine.",273,"https://images.unsplash.com/photo-1584308666744-24d59b298f0d?auto=format&fit=crop&w=200&q=80","Supplements",false,100,"Paracetamol","Swastik Pharma Labs",327,12,true
"prod_133","Dynapar 650mg Batch 133","Dynapar 650mg Batch 133 contains Metformin. Premium quality medicine.",549,"https://images.unsplash.com/photo-1584308666744-24d59b298f0d?auto=format&fit=crop&w=200&q=80","Supplements",false,100,"Metformin","Swastik Pharma Labs",658,16,true
"prod_134","Calpol 10mg Batch 134","Calpol 10mg Batch 134 contains Ibuprofen. Premium quality medicine.",296,"https://images.unsplash.com/photo-1584308666744-24d59b298f0d?auto=format&fit=crop&w=200&q=80","Antibiotics",true,100,"Ibuprofen","Swastik Pharma Labs",355,3,false
"prod_135","Pantocid 10mg Batch 135","Pantocid 10mg Batch 135 contains Pantoprazole. Premium quality medicine.",209,"https://images.unsplash.com/photo-1584308666744-24d59b298f0d?auto=format&fit=crop&w=200&q=80","Antibiotics",true,100,"Pantoprazole","Swastik Pharma Labs",250,8,false
"prod_136","Cetzine 20mg Batch 136","Cetzine 20mg Batch 136 contains Paracetamol. Premium quality medicine.",470,"https://images.unsplash.com/photo-1584308666744-24d59b298f0d?auto=format&fit=crop&w=200&q=80","Antibiotics",true,100,"Paracetamol","Swastik Pharma Labs",564,23,false
"prod_137","Combiflam 400mg Batch 137","Combiflam 400mg Batch 137 contains Teneligliptin. Premium quality medicine.",304,"https://images.unsplash.com/photo-1584308666744-24d59b298f0d?auto=format&fit=crop&w=200&q=80","General",false,100,"Teneligliptin","Swastik Pharma Labs",364,21,true
"prod_138","Crocin 250mg Batch 138","Crocin 250mg Batch 138 contains Amoxicillin. Premium quality medicine.",43,"https://images.unsplash.com/photo-1584308666744-24d59b298f0d?auto=format&fit=crop&w=200&q=80","Pain Relief",false,100,"Amoxicillin","Swastik Pharma Labs",51,24,true
"prod_139","Combiflam 10mg Batch 139","Combiflam 10mg Batch 139 contains Diclofenac. Premium quality medicine.",643,"https://images.unsplash.com/photo-1584308666744-24d59b298f0d?auto=format&fit=crop&w=200&q=80","General",false,100,"Diclofenac","Swastik Pharma Labs",771,8,true
"prod_140","Zyrtec 250mg Batch 140","Zyrtec 250mg Batch 140 contains Vildagliptin. Premium quality medicine.",476,"https://images.unsplash.com/photo-1584308666744-24d59b298f0d?auto=format&fit=crop&w=200&q=80","Supplements",false,100,"Vildagliptin","Swastik Pharma Labs",571,14,true
"prod_141","Pan 10mg Batch 141","Pan 10mg Batch 141 contains Ibuprofen. Premium quality medicine.",801,"https://images.unsplash.com/photo-1584308666744-24d59b298f0d?auto=format&fit=crop&w=200&q=80","Diabetes",true,100,"Ibuprofen","Swastik Pharma Labs",961,2,false
"prod_142","Zerodol 100mg Batch 142","Zerodol 100mg Batch 142 contains Pantoprazole. Premium quality medicine.",634,"https://images.unsplash.com/photo-1584308666744-24d59b298f0d?auto=format&fit=crop&w=200&q=80","Diabetes",true,100,"Pantoprazole","Swastik Pharma Labs",760,24,false
"prod_143","Zyrtec 10mg Batch 143","Zyrtec 10mg Batch 143 contains Sitagliptin. Premium quality medicine.",218,"https://images.unsplash.com/photo-1584308666744-24d59b298f0d?auto=format&fit=crop&w=200&q=80","Diabetes",true,100,"Sitagliptin","Swastik Pharma Labs",261,5,false
"prod_144","Dolo 10mg Batch 144","Dolo 10mg Batch 144 contains Vildagliptin. Premium quality medicine.",806,"https://images.unsplash.com/photo-1584308666744-24d59b298f0d?auto=format&fit=crop&w=200&q=80","Supplements",false,100,"Vildagliptin","Swastik Pharma Labs",967,19,true
"prod_145","Calpol 650mg Batch 145","Calpol 650mg Batch 145 contains Dapagliflozin. Premium quality medicine.",388,"https://images.unsplash.com/photo-1584308666744-24d59b298f0d?auto=format&fit=crop&w=200&q=80","Diabetes",true,100,"Dapagliflozin","Swastik Pharma Labs",465,6,false
"prod_146","Brufen 500mg Batch 146","Brufen 500mg Batch 146 contains Teneligliptin. Premium quality medicine.",99,"https://images.unsplash.com/photo-1584308666744-24d59b298f0d?auto=format&fit=crop&w=200&q=80","Antibiotics",true,100,"Teneligliptin","Swastik Pharma Labs",118,8,false
"prod_147","Brufen 650mg Batch 147","Brufen 650mg Batch 147 contains Paracetamol. Premium quality medicine.",206,"https://images.unsplash.com/photo-1584308666744-24d59b298f0d?auto=format&fit=crop&w=200&q=80","Supplements",false,100,"Paracetamol","Swastik Pharma Labs",247,0,true
"prod_148","Zerodol 20mg Batch 148","Zerodol 20mg Batch 148 contains Diclofenac. Premium quality medicine.",106,"https://images.unsplash.com/photo-1584308666744-24d59b298f0d?auto=format&fit=crop&w=200&q=80","Supplements",false,100,"Diclofenac","Swastik Pharma Labs",127,4,true
"prod_149","Pantocid 250mg Batch 149","Pantocid 250mg Batch 149 contains Glimepiride. Premium quality medicine.",43,"https://images.unsplash.com/photo-1584308666744-24d59b298f0d?auto=format&fit=crop&w=200&q=80","Supplements",false,100,"Glimepiride","Swastik Pharma Labs",51,12,true
"prod_150","Dynapar 100mg Batch 150","Dynapar 100mg Batch 150 contains Ibuprofen. Premium quality medicine.",49,"https://images.unsplash.com/photo-1584308666744-24d59b298f0d?auto=format&fit=crop&w=200&q=80","Antibiotics",true,100,"Ibuprofen","Swastik Pharma Labs",58,16,false
"prod_151","Pantocid 10mg Batch 151","Pantocid 10mg Batch 151 contains Azithromycin. Premium quality medicine.",68,"https://images.unsplash.com/photo-1584308666744-24d59b298f0d?auto=format&fit=crop&w=200&q=80","Supplements",false,100,"Azithromycin","Swastik Pharma Labs",81,3,true
"prod_152","Crocin 10mg Batch 152","Crocin 10mg Batch 152 contains Amoxicillin. Premium quality medicine.",297,"https://images.unsplash.com/photo-1584308666744-24d59b298f0d?auto=format&fit=crop&w=200&q=80","Diabetes",true,100,"Amoxicillin","Swastik Pharma Labs",356,24,false
"prod_153","Pan 650mg Batch 153","Pan 650mg Batch 153 contains Azithromycin. Premium quality medicine.",524,"https://images.unsplash.com/photo-1584308666744-24d59b298f0d?auto=format&fit=crop&w=200&q=80","Antibiotics",true,100,"Azithromycin","Swastik Pharma Labs",628,14,false
"prod_154","Pan 40mg Batch 154","Pan 40mg Batch 154 contains Vildagliptin. Premium quality medicine.",337,"https://images.unsplash.com/photo-1584308666744-24d59b298f0d?auto=format&fit=crop&w=200&q=80","Pain Relief",false,100,"Vildagliptin","Swastik Pharma Labs",404,9,true
"prod_155","Okacet 20mg Batch 155","Okacet 20mg Batch 155 contains Azithromycin. Premium quality medicine.",398,"https://images.unsplash.com/photo-1584308666744-24d59b298f0d?auto=format&fit=crop&w=200&q=80","General",false,100,"Azithromycin","Swastik Pharma Labs",477,0,true
"prod_156","Okacet 200mg Batch 156","Okacet 200mg Batch 156 contains Ibuprofen. Premium quality medicine.",306,"https://images.unsplash.com/photo-1584308666744-24d59b298f0d?auto=format&fit=crop&w=200&q=80","Diabetes",true,100,"Ibuprofen","Swastik Pharma Labs",367,1,false
"prod_157","Pantocid 500mg Batch 157","Pantocid 500mg Batch 157 contains Teneligliptin. Premium quality medicine.",232,"https://images.unsplash.com/photo-1584308666744-24d59b298f0d?auto=format&fit=crop&w=200&q=80","General",false,100,"Teneligliptin","Swastik Pharma Labs",278,8,true
"prod_158","Pantocid 500mg Batch 158","Pantocid 500mg Batch 158 contains Paracetamol. Premium quality medicine.",362,"https://images.unsplash.com/photo-1584308666744-24d59b298f0d?auto=format&fit=crop&w=200&q=80","Diabetes",true,100,"Paracetamol","Swastik Pharma Labs",434,22,false
"prod_159","Pantocid 40mg Batch 159","Pantocid 40mg Batch 159 contains Paracetamol. Premium quality medicine.",382,"https://images.unsplash.com/photo-1584308666744-24d59b298f0d?auto=format&fit=crop&w=200&q=80","Pain Relief",false,100,"Paracetamol","Swastik Pharma Labs",458,1,true
"prod_160","Zyrtec 650mg Batch 160","Zyrtec 650mg Batch 160 contains Cefixime. Premium quality medicine.",635,"https://images.unsplash.com/photo-1584308666744-24d59b298f0d?auto=format&fit=crop&w=200&q=80","Antibiotics",true,100,"Cefixime","Swastik Pharma Labs",762,20,false
"prod_161","Calpol 100mg Batch 161","Calpol 100mg Batch 161 contains Aceclofenac. Premium quality medicine.",33,"https://images.unsplash.com/photo-1584308666744-24d59b298f0d?auto=format&fit=crop&w=200&q=80","General",false,100,"Aceclofenac","Swastik Pharma Labs",39,10,true
"prod_162","Dynapar 10mg Batch 162","Dynapar 10mg Batch 162 contains Vildagliptin. Premium quality medicine.",542,"https://images.unsplash.com/photo-1584308666744-24d59b298f0d?auto=format&fit=crop&w=200&q=80","Pain Relief",false,100,"Vildagliptin","Swastik Pharma Labs",650,7,true
